# Data generated by numpy
ALG134+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG135+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG136+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG137+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG138+1.p T 0.01500 success 1.9.1pre005 0001_FIFO general equat
ALG139+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG140+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG141+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG142+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG143+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG144+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG145+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG146+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG147+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG148+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG149+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG150+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG151+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG152+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG153+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG154+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG155+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG156+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG157+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG158+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG159+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG160+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG161+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG162+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG163+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG164+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG165+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG166+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG167+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG168+1.p T 0.55300 success 1.9.1pre005 0001_FIFO general equat
ALG169+1.p T 0.58800 success 1.9.1pre005 0001_FIFO general equat
ALG170+1.p T 200.26200 success 1.9.1pre005 0001_FIFO general equat
ALG171+1.p T 0.01300 success 1.9.1pre005 0001_FIFO general equat
ALG172+1.p T 0.01300 success 1.9.1pre005 0001_FIFO general equat
ALG173+1.p T 0.01200 success 1.9.1pre005 0001_FIFO general equat
ALG174+1.p T 0.01500 success 1.9.1pre005 0001_FIFO general equat
ALG175+1.p T 0.01300 success 1.9.1pre005 0001_FIFO general equat
ALG176+1.p T 0.37000 success 1.9.1pre005 0001_FIFO horn equat
ALG177+1.p T 4.17500 success 1.9.1pre005 0001_FIFO horn equat
ALG178+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO horn equat
ALG179+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO horn equat
ALG180+1.p T 12.29000 success 1.9.1pre005 0001_FIFO general equat
ALG181+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG182+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG183+1.p T 94.36100 success 1.9.1pre005 0001_FIFO general equat
ALG184+1.p T 93.60900 success 1.9.1pre005 0001_FIFO general equat
ALG185+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG186+1.p T 0.03100 success 1.9.1pre005 0001_FIFO general equat
ALG187+1.p T 0.03200 success 1.9.1pre005 0001_FIFO general equat
ALG188+1.p T 0.03700 success 1.9.1pre005 0001_FIFO horn equat
ALG189+1.p T 0.03300 success 1.9.1pre005 0001_FIFO horn equat
ALG190+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG191+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG192+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG193+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG194+1.p T 0.04500 success 1.9.1pre005 0001_FIFO general equat
ALG195+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG196+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG197+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG198+1.p T 0.01600 success 1.9.1pre005 0001_FIFO general equat
ALG199+1.p T 0.02000 success 1.9.1pre005 0001_FIFO general equat
ALG200+1.p T 0.03200 success 1.9.1pre005 0001_FIFO general equat
ALG201+1.p T 0.00900 success 1.9.1pre005 0001_FIFO horn equat
ALG202+1.p T 0.37500 success 1.9.1pre005 0001_FIFO horn equat
ALG203+1.p T 12.66400 success 1.9.1pre005 0001_FIFO horn equat
ALG204+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG205+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG206+1.p T 0.46200 success 1.9.1pre005 0001_FIFO general equat
ALG207+1.p T 0.09500 success 1.9.1pre005 0001_FIFO general equat
ALG208+1.p T 0.09800 success 1.9.1pre005 0001_FIFO horn equat
ALG209+1.p T 0.07000 success 1.9.1pre005 0001_FIFO general equat
ALG210+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO horn equat
