Problem,Status,User time,Failure,Version,Preprocessing time,...number of literals in the above,...of the previous two non-trivial,...of these trivial,...remaining for further processing,...subsumed,BW rewrite match attempts,BW rewrite match successes,Backward-rewritten,Backward-subsumed,Clause-clause subsumption calls (NU),Clauses deleted for lack of memory,Condensation attempts,Condensation successes,Contextual simplify-reflections,Current number of archived clauses,Current number of archived formulas,Current number of processed clauses,Current number of unprocessed clauses,Equation resolutions,Factorizations,Generated clauses,Initial clauses,Initial clauses in saturation,Maximum resident set size,Negative unit clauses,Non-unit clause-clause subsumptions,Non-unit-clauses,Other redundant clauses eliminated,Paramodulations,Parsed axioms,Positive orientable unit clauses,Positive unorientable unit clauses,Processed clauses,Proof object clause conjectures,Proof object clause steps,Proof object conjectures,Proof object formula conjectures,Proof object formula steps,Proof object generating inferences,Proof object given clauses,Proof object initial clauses used,Proof object initial formulas used,Proof object simplifying inferences,Proof object total steps,Proof search given clauses,Rec. Clause-clause subsumption calls,Removed by relevancy pruning/SinE,Removed in clause preprocessing,Rewrite failures with RHS unbound,System time,Total time,Unit Clause-clause subsumption calls,Filename,Heuristic,Type,Equational
ALG025+1.p,T,0.021,success,1.9.1pre005,0.016,1435,365,108,328,125,0,0,0,0,30,0,0,0,0,329,0,328,365,0,70,448,568,562,4744,105,10,40,0,378,12,183,0,562,24,56,27,3,5,0,22,22,3,32,61,329,30,0,6,0,0.002,0.023,35,172362705.txt,0001_FIFO,general,equational
ALG026+1.p,T,2.983,success,1.9.1pre005,0.132,145443,35977,445,2781,9784,107,107,1411,217,4880629,0,0,0,21277,4441,0,1121,18483,0,1213,37798,1862,1850,28412,97,26659,872,0,36553,32,152,0,13010,4,477,7,3,25,0,192,147,12,565,502,2781,337273,0,12,0,0.006,2.989,35875,172362707.txt,0001_FIFO,general,equational
ALG027+1.p,F,-,maxtime,1.9.1pre005,0.576,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362709.txt,0001_FIFO,general,equational
ALG028+1.p,T,0.022,success,1.9.1pre005,0.017,2266,636,46,413,106,18,18,114,0,67,0,0,0,0,528,0,299,569,0,113,593,572,566,5012,87,15,52,0,480,12,160,0,566,34,48,37,3,4,0,21,21,2,43,52,414,45,0,6,0,0.005,0.027,120,172362711.txt,0001_FIFO,general,equational
ALG029+1.p,T,1.051,success,1.9.1pre005,0.009,717670,103286,0,421,253,0,0,0,15,109045,0,0,0,685,436,0,406,101818,0,0,104130,12,12,100984,1,953,403,0,104130,5,2,0,674,14,24,17,3,9,5,12,8,4,7,33,421,9058,0,0,0,0.048,1.099,0,172362713.txt,0001_FIFO,horn,equational
ALG030+1.p,T,8.602,success,1.9.1pre005,0.010,5384635,705119,0,984,702,0,0,0,17,707645,0,0,0,1816,1001,0,967,700233,0,0,707670,12,12,680988,1,2535,964,0,707670,5,2,0,1686,16,24,19,3,7,6,12,7,3,7,31,984,26161,0,0,0,0.407,9.009,0,172362715.txt,0001_FIFO,horn,equational
ALG031+1.p,F,-,maxtime,1.9.1pre005,0.012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362717.txt,0001_FIFO,general,equational
ALG032+1.p,T,0.614,success,1.9.1pre005,0.607,1,19,34,98,706,11,11,20,0,10461,0,0,0,571,118,0,78,1,0,0,8,820,820,7020,17,913,7,0,8,5,54,0,838,3,172,6,3,69,8,83,65,4,1044,241,98,10461,0,0,0,0.003,0.617,155,172362719.txt,0001_FIFO,horn,equational
ALG033+1.p,T,0.589,success,1.9.1pre005,0.589,8540,0,344,81,390,1,1,1,0,262,0,0,0,46,82,0,80,35,0,0,0,856,850,6936,17,73,0,0,0,5,63,0,815,3,158,6,3,73,0,67,67,5,1015,231,81,262,0,6,0,0.004,0.593,25,172362721.txt,0001_FIFO,general,equational
ALG034+1.p,F,-,maxtime,1.9.1pre005,0.052,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362723.txt,0001_FIFO,general,equational
ALG035+1.p,F,-,maxtime,1.9.1pre005,0.051,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362725.txt,0001_FIFO,general,equational
ALG036+1.p,T,0.011,success,1.9.1pre005,0.012,521,0,2,15,0,0,0,0,0,0,0,0,0,0,16,0,15,167,0,0,0,185,185,3280,7,0,0,0,0,7,8,0,18,5,12,8,3,7,0,5,5,4,4,19,16,0,0,0,0,0.001,0.012,0,172362727.txt,0001_FIFO,general,equational
ALG037+1.p,F,-,maxtime,1.9.1pre005,0.127,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362729.txt,0001_FIFO,general,equational
ALG038+1.p,F,-,maxtime,1.9.1pre005,0.051,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362731.txt,0001_FIFO,general,equational
ALG039+1.p,T,0.010,success,1.9.1pre005,0.012,562,11,0,19,0,0,0,0,0,0,0,0,0,0,20,0,19,177,0,3,11,186,186,3272,7,0,1,0,8,7,11,0,20,5,9,8,3,6,0,4,4,3,3,15,20,0,0,0,0,0.002,0.012,0,172362733.txt,0001_FIFO,general,equational
ALG040+1.p,T,1.129,success,1.9.1pre005,0.010,665067,100473,9,476,116,1,1,2,16,54393,0,0,0,505,494,0,458,98538,1,0,100960,12,12,100188,1,637,455,1,100959,5,2,0,601,21,31,24,3,9,8,17,10,4,8,40,476,8461,0,0,0,0.041,1.170,3,172362735.txt,0001_FIFO,horn,equational
ALG041+1.p,T,8.448,success,1.9.1pre005,0.010,4431034,642844,15,1115,396,1,1,2,42,321660,0,0,0,1474,1159,0,1071,630468,1,0,645195,12,12,617700,1,1912,1068,1,645194,5,2,0,1526,19,29,22,3,9,8,16,9,4,9,38,1115,35931,0,0,0,0.390,8.838,1,172362737.txt,0001_FIFO,horn,equational
ALG042+1.p,T,0.083,success,1.9.1pre005,0.010,221,7520,2,631,587,10,10,163,364,7657,0,0,0,1021,1158,0,104,92,0,189,7959,109,109,5984,28,1881,23,0,7770,6,53,0,1220,33,77,36,3,10,13,42,26,5,41,87,631,1895,0,0,0,0.004,0.087,474,172362739.txt,0001_FIFO,general,equational
ALG043+1.p,T,0.037,success,1.9.1pre005,0.031,0,16,62,54,961,7,7,9,0,12317,0,0,0,1011,63,0,45,0,0,0,9,1063,1063,5680,14,1508,6,0,9,4,25,0,1077,3,103,6,3,53,7,47,34,3,102,156,54,9855,0,0,0,0.003,0.040,87,172362741.txt,0001_FIFO,horn,equational
ALG044+1.p,T,0.035,success,1.9.1pre005,0.031,0,9,241,49,841,5,5,5,0,7346,0,0,0,593,54,0,44,0,0,0,5,1127,1123,5752,13,894,4,0,5,4,27,0,1131,3,106,6,3,57,4,46,38,4,108,163,49,5854,0,4,0,0.004,0.039,46,172362743.txt,0001_FIFO,general,equational
ALG045+1.p,F,-,maxtime,1.9.1pre005,0.012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362745.txt,0001_FIFO,general,equational
ALG046+1.p,F,-,maxtime,1.9.1pre005,0.011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362747.txt,0001_FIFO,general,equational
ALG047+1.p,F,-,maxtime,1.9.1pre005,0.039,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362749.txt,0001_FIFO,general,equational
ALG048+1.p,F,-,maxtime,1.9.1pre005,0.052,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362751.txt,0001_FIFO,general,equational
ALG049+1.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362753.txt,0001_FIFO,general,equational
ALG050+1.p,F,-,maxtime,1.9.1pre005,0.058,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362755.txt,0001_FIFO,general,equational
ALG051+1.p,F,-,maxtime,1.9.1pre005,0.058,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362757.txt,0001_FIFO,general,equational
ALG052+1.p,F,-,maxtime,1.9.1pre005,0.062,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362759.txt,0001_FIFO,general,equational
ALG053+1.p,F,-,maxtime,1.9.1pre005,0.060,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362761.txt,0001_FIFO,general,equational
ALG054+1.p,T,0.241,success,1.9.1pre005,0.012,22866,14153,32,936,1905,8,8,217,174,99696,0,0,0,1340,1413,0,459,4471,0,497,15910,230,225,10384,85,1980,364,0,15327,7,10,0,2873,3,42,6,3,7,4,20,14,5,18,49,936,5646,0,5,0,0.007,0.248,945,172362763.txt,0001_FIFO,general,equational
ALG055+1.p,F,-,maxtime,1.9.1pre005,0.019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362765.txt,0001_FIFO,general,equational
ALG056+1.p,F,-,maxtime,1.9.1pre005,0.021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362767.txt,0001_FIFO,general,equational
ALG057+1.p,F,-,maxtime,1.9.1pre005,0.019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362769.txt,0001_FIFO,general,equational
ALG058+1.p,F,-,maxtime,1.9.1pre005,0.021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362771.txt,0001_FIFO,general,equational
ALG059+1.p,F,-,maxtime,1.9.1pre005,0.020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362773.txt,0001_FIFO,general,equational
ALG060+1.p,F,-,maxtime,1.9.1pre005,0.022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362775.txt,0001_FIFO,general,equational
ALG061+1.p,F,-,maxtime,1.9.1pre005,0.016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362777.txt,0001_FIFO,general,equational
ALG062+1.p,F,-,maxtime,1.9.1pre005,0.016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362779.txt,0001_FIFO,general,equational
ALG063+1.p,F,-,maxtime,1.9.1pre005,0.018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362781.txt,0001_FIFO,general,equational
ALG064+1.p,F,-,maxtime,1.9.1pre005,0.016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362783.txt,0001_FIFO,general,equational
ALG065+1.p,F,-,maxtime,1.9.1pre005,0.015,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362785.txt,0001_FIFO,general,equational
ALG066+1.p,F,-,maxtime,1.9.1pre005,0.016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362787.txt,0001_FIFO,general,equational
ALG067+1.p,T,1.573,success,1.9.1pre005,0.018,519714,102766,269,2561,5117,6,6,58,470,458755,0,0,0,5159,3128,0,1994,72136,0,624,126545,512,507,68540,112,7709,1864,0,125882,7,18,0,7947,51,159,54,3,24,15,71,50,4,85,183,2561,35956,0,5,0,0.029,1.602,2065,172362789.txt,0001_FIFO,general,equational
ALG068+1.p,F,-,maxtime,1.9.1pre005,0.017,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362791.txt,0001_FIFO,general,equational
ALG069+1.p,T,0.027,success,1.9.1pre005,0.009,9651,2113,0,92,29,0,0,0,7,2863,0,0,0,115,99,0,85,1890,1,0,2130,12,12,4888,1,151,83,1,2129,5,1,0,121,14,22,17,3,7,4,11,8,3,7,29,92,1318,0,0,0,0.002,0.029,7,172362793.txt,0001_FIFO,horn,equational
ALG070+1.p,T,0.496,success,1.9.1pre005,0.009,281643,43133,0,307,81,2,0,0,11,42147,0,0,0,398,318,0,295,42433,1,0,43286,13,13,46072,1,490,287,1,43285,5,7,0,388,16,27,19,3,7,5,14,9,3,11,34,307,4675,0,0,0,0.022,0.518,0,172362795.txt,0001_FIFO,horn,equational
ALG071+1.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362797.txt,0001_FIFO,horn,equational
ALG072+1.p,F,-,maxtime,1.9.1pre005,0.010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362799.txt,0001_FIFO,horn,equational
ALG073+1.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362801.txt,0001_FIFO,horn,equational
ALG074+1.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362803.txt,0001_FIFO,general,equational
ALG075+1.p,T,0.372,success,1.9.1pre005,0.011,5433,31679,20,1416,2428,3,3,493,702,29087,0,0,0,8300,2611,0,221,761,0,574,31597,166,166,19068,45,11214,79,0,31023,6,97,0,3864,20,58,23,3,9,9,31,22,4,26,67,1416,11214,0,0,0,0.009,0.381,1647,172362805.txt,0001_FIFO,general,equational
ALG076+1.p,T,0.981,success,1.9.1pre005,0.011,26223,97077,1,2371,3629,11,11,606,1395,46901,0,0,0,10749,4372,0,370,3917,0,1084,99160,166,166,33060,45,15497,228,0,98076,6,97,0,6001,38,90,41,3,10,18,49,31,5,45,100,2371,15507,0,0,0,0.017,0.998,2198,172362807.txt,0001_FIFO,general,equational
ALG077+1.p,T,1.401,success,1.9.1pre005,0.011,77959,142343,1,2720,4583,3,3,345,1832,72489,0,0,0,12633,4897,0,543,10180,0,1067,144304,166,166,38872,45,18768,401,0,143237,6,97,0,7304,25,75,28,3,10,12,41,27,5,38,85,2720,18790,0,0,0,0.014,1.415,2161,172362809.txt,0001_FIFO,general,equational
ALG078+1.p,T,1.693,success,1.9.1pre005,0.012,64567,165321,7,3036,5696,11,11,626,1896,103863,0,0,0,16651,5558,0,514,9013,0,1541,168837,166,166,33592,45,23949,372,0,167296,6,97,0,8739,38,90,41,3,10,18,49,31,5,45,100,3036,23959,0,0,0,0.022,1.715,2526,172362811.txt,0001_FIFO,general,equational
ALG079+1.p,T,1.971,success,1.9.1pre005,0.012,35728,163485,1,3081,6418,3,3,552,2051,160200,0,0,0,22313,5684,0,478,5460,0,1133,167310,166,166,44940,45,30447,336,0,166177,6,97,0,9500,25,75,28,3,10,12,41,27,5,38,85,3081,30453,0,0,0,0.022,1.993,2021,172362813.txt,0001_FIFO,general,equational
ALG080+1.p,T,5.302,success,1.9.1pre005,0.011,3169,404091,49,5274,12260,11,11,1695,3391,364985,0,0,0,44608,10360,0,188,913,0,2114,412177,166,166,69428,45,59801,61,0,410063,6,82,0,17583,90,189,93,3,10,45,108,59,5,107,199,5274,59845,0,0,0,0.052,5.354,3080,172362815.txt,0001_FIFO,general,equational
ALG081+1.p,T,10.881,success,1.9.1pre005,0.012,218014,788238,1,5594,17604,3,3,1591,3250,733004,0,0,0,73662,10435,0,753,23450,0,2368,797876,166,166,182240,45,93948,611,0,795508,6,97,0,23199,25,75,28,3,10,12,41,27,5,38,85,5594,93954,0,0,0,0.165,11.046,5208,172362817.txt,0001_FIFO,general,equational
ALG082+1.p,T,1.132,success,1.9.1pre005,0.011,28005,103757,8,2385,3167,3,3,659,1317,64874,0,0,0,9457,4361,0,409,3609,0,1291,105616,166,166,26988,45,13691,267,0,104325,6,97,0,5560,37,88,40,3,10,14,46,31,5,40,98,2385,13699,0,0,0,0.015,1.147,2124,172362819.txt,0001_FIFO,general,equational
ALG083+1.p,T,3.505,success,1.9.1pre005,0.011,664124,310738,3,3576,6819,3,3,681,1873,171746,0,0,0,21714,6130,0,1022,65179,0,2031,316524,166,166,102396,45,30084,880,0,314493,6,97,0,10398,25,81,28,3,10,12,44,30,5,40,91,3576,30090,0,0,0,0.067,3.572,3086,172362821.txt,0001_FIFO,general,equational
ALG084+1.p,T,3.900,success,1.9.1pre005,0.011,100874,362707,1,4669,8551,3,3,492,3549,373625,0,0,0,28553,8710,0,628,15076,0,1749,374803,166,166,64548,45,40289,486,0,373054,6,97,0,13221,46,98,49,3,9,24,56,32,4,53,107,4669,40566,0,0,0,0.042,3.942,2581,172362823.txt,0001_FIFO,general,equational
ALG085+1.p,T,4.721,success,1.9.1pre005,0.011,111246,398198,8,3751,7183,3,3,1474,1679,214589,0,0,0,22630,6904,0,598,12628,0,1517,404125,166,166,180132,45,31200,456,0,402608,6,97,0,10942,25,81,28,3,10,12,44,30,5,40,91,3751,31206,0,0,0,0.101,4.822,3106,172362825.txt,0001_FIFO,general,equational
ALG086+1.p,T,11.375,success,1.9.1pre005,0.011,6536,699394,2,6096,24183,12,12,967,4902,831562,0,0,0,119865,11965,0,227,978,0,2501,707787,166,166,383780,45,148246,97,0,705286,6,85,0,30281,37,89,40,3,10,17,50,30,5,49,99,6096,148246,0,0,0,0.275,11.651,2217,172362827.txt,0001_FIFO,general,equational
ALG087+1.p,T,15.084,success,1.9.1pre005,0.012,2067632,974644,1,6002,24732,3,3,1835,2088,988628,0,0,0,126901,9925,0,2079,160432,0,2911,982611,166,166,417124,45,153066,1949,0,979700,6,85,0,30735,21,59,24,3,9,9,31,22,4,26,68,6002,153066,0,0,0,0.279,15.363,2317,172362829.txt,0001_FIFO,general,equational
ALG088+1.p,T,8.363,success,1.9.1pre005,0.012,3590499,533896,1,4251,17141,3,3,333,1289,670262,0,0,0,79713,5873,0,2629,274947,0,1883,534581,166,166,389340,45,97602,2499,0,532698,6,85,0,21393,21,57,24,3,9,9,30,21,4,26,66,4251,97602,0,0,0,0.256,8.619,1179,172362831.txt,0001_FIFO,general,equational
ALG089+1.p,T,13.952,success,1.9.1pre005,0.011,3630943,936393,1,5823,23047,3,3,1180,1996,961229,0,0,0,114073,8999,0,2647,279321,0,2953,944310,166,166,428416,45,138507,2517,0,941357,6,85,0,28871,21,59,24,3,9,9,31,22,4,26,68,5823,138507,0,0,0,0.326,14.278,2260,172362833.txt,0001_FIFO,general,equational
ALG090+1.p,T,0.027,success,1.9.1pre005,0.027,0,23,221,99,743,12,12,12,0,8360,0,0,0,410,111,0,87,0,0,0,12,1041,1041,5528,23,662,11,0,12,4,53,0,1063,3,198,6,3,125,11,89,67,3,183,323,99,8360,0,0,0,0.007,0.034,295,172362835.txt,0001_FIFO,horn,equational
ALG091+1.p,T,0.036,success,1.9.1pre005,0.029,0,42,155,119,912,20,20,26,0,22842,0,0,0,742,145,0,93,0,0,0,22,1146,1146,5760,27,1223,15,0,22,4,51,0,1186,3,230,6,3,132,20,108,73,4,222,362,119,22842,0,0,0,0.003,0.039,808,172362837.txt,0001_FIFO,general,equational
ALG092+1.p,T,0.033,success,1.9.1pre005,0.027,0,39,36,114,906,19,19,20,0,20151,0,0,0,748,135,0,94,0,0,0,19,1041,1018,5612,30,1212,18,0,19,4,46,0,1057,3,223,6,3,126,19,109,72,4,201,349,115,20151,0,23,0,0.004,0.037,874,172362839.txt,0001_FIFO,general,equational
ALG093+1.p,T,0.052,success,1.9.1pre005,0.047,0,42,664,124,1038,20,20,26,0,31419,0,0,0,775,150,0,98,0,0,0,22,1786,1786,7980,27,1267,17,0,22,4,54,0,1826,3,230,6,3,136,20,108,73,4,227,366,124,28889,0,0,0,0.007,0.059,936,172362841.txt,0001_FIFO,general,equational
ALG094+1.p,T,0.034,success,1.9.1pre005,0.027,0,42,19,115,912,20,20,26,0,22957,0,0,0,734,141,0,89,0,0,0,22,1011,1006,5540,27,1209,15,0,22,4,47,0,1046,3,212,6,3,120,20,101,66,4,173,332,115,22957,0,5,0,0.003,0.037,685,172362843.txt,0001_FIFO,general,equational
ALG095+1.p,T,0.032,success,1.9.1pre005,0.027,0,42,19,115,912,20,20,26,0,21891,0,0,0,713,141,0,89,0,0,0,22,1011,1006,5552,27,1178,15,0,22,4,47,0,1046,3,214,6,3,120,20,102,67,4,177,334,115,21891,0,5,0,0.004,0.036,685,172362845.txt,0001_FIFO,general,equational
ALG096+1.p,F,-,maxtime,1.9.1pre005,0.018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362847.txt,0001_FIFO,general,equational
ALG097+1.p,F,-,maxtime,1.9.1pre005,0.016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362849.txt,0001_FIFO,general,equational
ALG098+1.p,F,-,maxtime,1.9.1pre005,0.019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362851.txt,0001_FIFO,general,equational
ALG099+1.p,F,-,maxtime,1.9.1pre005,0.020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362853.txt,0001_FIFO,general,equational
ALG100+1.p,F,-,maxtime,1.9.1pre005,0.022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362855.txt,0001_FIFO,general,equational
ALG101+1.p,F,-,maxtime,1.9.1pre005,0.021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362857.txt,0001_FIFO,general,equational
ALG102+1.p,T,101.381,success,1.9.1pre005,0.093,152456,214116,835,8691,74193,25,25,765,4333,222532126,0,0,0,310712,14002,0,3380,10272,0,557,240548,3466,2962,47396,127,366730,3220,0,239778,18,33,0,83719,9,1880,12,3,159,558,993,373,15,1197,2039,8691,5809334,0,504,0,0.066,101.447,21279,172362859.txt,0001_FIFO,general,equational
ALG103+1.p,F,-,maxtime,1.9.1pre005,0.092,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362861.txt,0001_FIFO,general,equational
ALG104+1.p,F,-,maxtime,1.9.1pre005,0.060,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362863.txt,0001_FIFO,general,equational
ALG105+1.p,T,0.312,success,1.9.1pre005,0.127,129,4923,148,945,1454,58,58,451,333,248511,0,0,0,320,1777,0,114,66,0,125,5085,1256,1256,9308,36,861,3,0,4913,26,75,0,2548,3,310,6,3,40,36,152,93,14,254,350,946,35413,0,0,0,0.005,0.317,4131,172362865.txt,0001_FIFO,general,equational
ALG106+1.p,F,-,maxtime,1.9.1pre005,0.057,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172362867.txt,0001_FIFO,general,equational
