Problem,Status,User time,Failure,Version,Preprocessing time,...number of literals in the above,...of the previous two non-trivial,...of these trivial,...remaining for further processing,...subsumed,BW rewrite match attempts,BW rewrite match successes,Backward-rewritten,Backward-subsumed,Clause-clause subsumption calls (NU),Clauses deleted for lack of memory,Condensation attempts,Condensation successes,Contextual simplify-reflections,Current number of archived clauses,Current number of archived formulas,Current number of processed clauses,Current number of unprocessed clauses,Equation resolutions,Factorizations,Generated clauses,Initial clauses,Initial clauses in saturation,Maximum resident set size,Negative unit clauses,Non-unit clause-clause subsumptions,Non-unit-clauses,Other redundant clauses eliminated,Paramodulations,Parsed axioms,Positive orientable unit clauses,Positive unorientable unit clauses,Processed clauses,Proof object clause conjectures,Proof object clause steps,Proof object conjectures,Proof object formula conjectures,Proof object formula steps,Proof object generating inferences,Proof object given clauses,Proof object initial clauses used,Proof object initial formulas used,Proof object simplifying inferences,Proof object total steps,Proof search given clauses,Rec. Clause-clause subsumption calls,Removed by relevancy pruning/SinE,Removed in clause preprocessing,Rewrite failures with RHS unbound,System time,Total time,Unit Clause-clause subsumption calls,Filename,Heuristic,Type,Equational
SYN460+1.p,F,-,maxtime,1.9.1pre005,0.018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172402584.txt,0010_evo,general,non-equational
SYN460-1.p,F,-,maxtime,1.9.1pre005,0.012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172402582.txt,0010_evo,general,non-equational
SYN461+1.p,T,32.521,success,1.9.1pre005,0.016,2426,544438,280,16526,100067,33,33,1413,14783,97933504,0,0,0,324421,32820,0,232,314,0,296,869575,176,176,161712,30,438178,155,0,869181,1,47,0,116873,5101,5101,5104,3,3,2741,2963,144,1,3551,5104,16526,6503093,0,0,0,0.146,32.667,24067,172402588.txt,0010_evo,general,non-equational
SYN461-1.p,T,32.210,success,1.9.1pre005,0.012,2432,503179,325,15293,85565,33,33,1553,13408,100543370,0,0,0,287655,30352,0,234,325,0,372,788034,176,176,136432,29,384611,158,0,787564,176,47,0,101183,4595,4595,4595,0,0,2442,2673,146,0,3324,4595,15293,6499415,0,0,0,0.142,32.352,38023,172402586.txt,0010_evo,general,non-equational
SYN462+1.p,T,63.500,success,1.9.1pre005,0.016,23165,925693,76,21144,186099,17,17,792,19620,224391845,0,0,0,699698,41589,0,699,2284,0,424,1335901,184,184,193664,14,905188,667,0,1335444,1,18,0,207319,6142,6142,6145,3,3,3223,3405,153,1,4481,6145,21144,18178839,0,0,0,0.185,63.685,18202,172402592.txt,0010_evo,general,non-equational
SYN462-1.p,T,80.308,success,1.9.1pre005,0.011,3361,1081291,209,22470,176466,24,24,1836,20155,293500007,0,0,0,678778,44515,0,425,432,0,634,1517767,184,184,255072,24,875055,373,0,1517079,184,28,0,199145,4970,4970,4970,0,0,2621,2793,152,0,3410,4970,22470,23239703,0,0,0,0.296,80.604,41259,172402590.txt,0010_evo,general,non-equational
SYN465+1.p,T,47.609,success,1.9.1pre005,0.016,28705,857243,180,23501,194046,30,30,1751,21131,172335146,0,0,0,600287,46459,0,544,3273,0,102,1200631,196,196,149520,30,814470,481,0,1200454,1,33,0,217728,7448,7448,7451,3,3,3990,4228,166,1,5256,7451,23502,16691739,0,0,0,0.171,47.780,26779,172402604.txt,0010_evo,general,non-equational
SYN465-1.p,T,38.981,success,1.9.1pre005,0.012,18118,655419,204,21800,141471,31,31,1697,19546,158072192,0,0,0,435095,43105,0,496,2264,0,70,908718,196,196,107756,30,594939,432,0,908587,196,34,0,163476,6364,6364,6364,0,0,3417,3682,166,0,4243,6364,21801,14139273,0,0,0,0.121,39.102,37921,172402602.txt,0010_evo,general,non-equational
SYN466+1.p,T,28.653,success,1.9.1pre005,0.017,19232,504641,241,16215,92642,23,23,1392,14227,98668346,0,0,0,308683,31880,0,550,1925,0,158,746962,196,196,134848,24,414857,494,0,746758,1,32,0,109098,3139,3139,3142,3,3,1561,1737,159,1,2036,3142,16215,8289581,0,0,0,0.133,28.786,31724,172402608.txt,0010_evo,general,non-equational
SYN466-1.p,T,32.226,success,1.9.1pre005,0.012,47566,621943,317,16857,102934,20,20,1651,14436,103019280,0,0,0,333175,32984,0,730,4686,0,130,921489,196,196,216292,22,449549,680,0,921319,196,28,0,120108,3914,3914,3914,0,0,2072,2249,159,0,2354,3914,16857,6340957,0,0,0,0.220,32.446,36681,172402606.txt,0010_evo,general,non-equational
SYN467+1.p,T,295.330,success,1.9.1pre005,0.017,14083,3609943,405,39841,524268,26,26,3323,35733,1104852302,0,0,0,1833783,79142,0,540,1693,0,1154,5284616,192,192,990264,37,2392686,467,0,5283217,1,36,0,564514,15007,15007,15010,3,3,8382,8614,158,1,11694,15010,39841,69552359,0,0,0,0.925,296.255,69270,172402612.txt,0010_evo,general,non-equational
SYN467-1.p,T,88.828,success,1.9.1pre005,0.012,6578,1285401,291,25792,217389,26,26,1495,23771,241436655,0,0,0,693767,51185,0,399,813,0,198,1915056,192,192,335448,35,933970,327,0,1914731,192,37,0,243472,11256,11256,11256,0,0,6231,6491,157,0,8356,11256,25792,16672697,0,0,0,0.371,89.199,46508,172402610.txt,0010_evo,general,non-equational
SYN468+1.p,T,49.301,success,1.9.1pre005,0.017,313427,824515,362,20395,146278,15,15,1167,17011,115960505,0,0,0,574316,38611,0,2179,29808,0,424,1154153,196,196,251348,11,737363,2150,0,1153691,1,18,0,167035,3846,3846,3849,3,3,1956,2158,165,1,2562,3849,20395,8899676,0,0,0,0.218,49.519,25815,172402616.txt,0010_evo,general,non-equational
SYN468-1.p,T,38.820,success,1.9.1pre005,0.012,81251,640691,559,21198,125548,21,21,1358,18401,115582730,0,0,0,486491,41017,0,1379,8861,0,382,910931,196,196,128736,17,630192,1338,0,910489,196,24,0,147305,4421,4421,4421,0,0,2242,2454,165,0,2991,4421,21198,9037337,0,0,0,0.101,38.921,25712,172402614.txt,0010_evo,general,non-equational
SYN469+1.p,T,14.008,success,1.9.1pre005,0.017,4501,291057,89,11218,73071,26,26,1347,9613,39400060,0,0,0,212838,22201,0,235,624,0,16,404910,184,184,81464,31,295248,165,0,404871,1,39,0,84378,4059,4059,4062,3,3,2113,2292,151,1,2614,4062,11218,4833417,0,0,0,0.076,14.084,19049,172402620.txt,0010_evo,general,non-equational
SYN469-1.p,T,11.123,success,1.9.1pre005,0.012,1822,225868,165,10684,55439,31,31,1260,9164,35046572,0,0,0,183649,21132,0,236,214,0,30,306793,183,183,56788,30,247565,167,0,306739,183,39,0,66288,3935,3935,3935,0,0,2018,2230,153,0,2681,3935,10684,3748913,0,0,0,0.060,11.183,18771,172402618.txt,0010_evo,general,non-equational
SYN470+1.p,T,170.476,success,1.9.1pre005,0.017,117,2587897,231,44911,468417,43,43,2659,41906,685222008,0,0,0,1593991,89592,0,230,23,0,532,3839873,196,196,436032,45,2102868,132,0,3839225,1,53,0,513559,17960,17960,17963,3,3,9839,10105,167,1,14160,17963,44911,81490553,0,0,0,0.409,170.885,80448,172402624.txt,0010_evo,general,non-equational
SYN470-1.p,T,216.128,success,1.9.1pre005,0.012,124,2628707,180,42215,450976,42,42,2509,39325,855583083,0,0,0,1570068,84148,0,282,18,0,570,4082948,196,196,530372,43,2058955,188,0,4082279,196,51,0,493371,14543,14543,14543,0,0,7998,8250,167,0,11120,14543,42215,79755217,0,0,0,0.502,216.631,80818,172402622.txt,0010_evo,general,non-equational
SYN471+1.p,T,31.346,success,1.9.1pre005,0.017,8720,574838,64,16802,102197,25,25,1193,15194,92241776,0,0,0,329968,33222,0,382,1258,0,140,870118,200,200,165576,42,446998,303,0,869945,1,37,0,119063,6586,6586,6589,3,3,3485,3721,167,1,4519,6589,16802,8556166,0,0,0,0.172,31.519,29911,172402628.txt,0010_evo,general,non-equational
SYN471-1.p,T,31.201,success,1.9.1pre005,0.012,23788,594651,116,16445,98178,18,18,1491,14370,81757631,0,0,0,319473,32346,0,544,3117,0,158,937517,200,200,190636,27,431722,487,0,937319,200,30,0,114739,5171,5171,5171,0,0,2727,2930,165,0,3414,5171,16445,7464401,0,0,0,0.196,31.397,27259,172402626.txt,0010_evo,general,non-equational
SYN472+1.p,T,55.172,success,1.9.1pre005,0.017,3002,1137799,345,26567,157698,50,50,2159,24069,143916110,0,0,0,483467,52877,0,257,362,0,304,1638504,196,196,271064,32,664816,170,0,1638118,1,55,0,184610,10118,10118,10121,3,3,5641,5951,165,1,6771,10121,26567,9133236,0,0,0,0.269,55.441,27435,172402632.txt,0010_evo,general,non-equational
SYN472-1.p,T,57.824,success,1.9.1pre005,0.012,3718,1122395,314,26924,164341,43,43,2250,24381,174736429,0,0,0,530305,53578,0,271,427,0,284,1633390,196,196,250840,28,718546,186,0,1633084,196,57,0,191580,9614,9614,9614,0,0,5330,5676,164,0,6562,9614,26925,13569967,0,0,0,0.271,58.095,43657,172402630.txt,0010_evo,general,non-equational
SYN473+1.p,T,70.438,success,1.9.1pre005,0.018,2416,1215238,116,25938,178118,27,27,1351,24180,212092226,0,0,0,606947,51582,0,294,364,0,346,1901574,196,196,324504,27,808558,233,0,1901115,1,34,0,204172,10220,10220,10223,3,3,5626,5861,164,1,7447,10223,25938,13258425,0,0,0,0.307,70.745,28894,172402636.txt,0010_evo,general,non-equational
SYN473-1.p,T,80.875,success,1.9.1pre005,0.012,6002,1360801,144,26591,209805,30,30,1465,24655,193106967,0,0,0,683483,52810,0,372,827,0,418,2151055,196,196,387996,26,917329,312,0,2150538,196,34,0,236540,11361,11361,11361,0,0,6235,6460,163,0,8429,11361,26591,12180339,0,0,0,0.355,81.230,22799,172402634.txt,0010_evo,general,non-equational
SYN474+1.p,T,16.765,success,1.9.1pre005,0.017,377,340862,118,13667,70639,29,29,1048,12423,45242103,0,0,0,230305,27162,0,172,63,0,90,470451,200,200,91152,33,313195,87,0,470337,1,52,0,84424,4786,4786,4789,3,3,2526,2727,165,1,3145,4789,13667,3628550,0,0,0,0.081,16.846,19384,172402640.txt,0010_evo,general,non-equational
SYN474-1.p,T,14.212,success,1.9.1pre005,0.012,388,276963,175,12779,59605,31,31,1501,11084,39221640,0,0,0,202937,25383,0,175,57,0,42,385365,200,200,91784,34,273425,88,0,385304,200,53,0,72559,5235,5235,5235,0,0,2802,2995,164,0,3321,5235,12779,2867934,0,0,0,0.080,14.292,21077,172402638.txt,0010_evo,general,non-equational
SYN475+1.p,T,33.961,success,1.9.1pre005,0.018,1217,651808,232,15794,108256,36,36,1757,13850,89875613,0,0,0,348634,31425,0,163,155,0,308,948503,192,192,218180,43,470481,64,0,948171,1,56,0,124282,5489,5489,5492,3,3,2853,3061,159,1,3874,5492,15794,7581644,0,0,0,0.170,34.131,21146,172402644.txt,0010_evo,general,non-equational
SYN475-1.p,T,39.417,success,1.9.1pre005,0.012,31373,698614,209,16128,110795,19,19,1643,13942,144744322,0,0,0,370544,31738,0,518,3113,0,264,1000086,192,192,235772,17,495084,476,0,999797,192,25,0,127132,4378,4378,4378,0,0,2270,2450,157,0,2953,4378,16128,12323794,0,0,0,0.211,39.628,29527,172402642.txt,0010_evo,general,non-equational
SYN476+1.p,T,55.198,success,1.9.1pre005,0.017,2680,994857,233,23342,150938,40,40,1443,21574,180287041,0,0,0,443296,46418,0,266,347,0,198,1583966,200,200,288588,34,614116,177,0,1583709,1,55,0,174513,9384,9384,9387,3,3,5197,5442,170,1,6485,9387,23342,15130699,0,0,0,0.271,55.470,35999,172402648.txt,0010_evo,general,non-equational
SYN476-1.p,T,64.613,success,1.9.1pre005,0.012,1466,1106783,285,25098,164090,39,39,1746,23064,193179937,0,0,0,503542,49956,0,240,205,0,176,1767791,200,200,322256,36,688275,147,0,1767567,200,57,0,189473,10521,10521,10521,0,0,5795,6080,170,0,7580,10521,25098,15562942,0,0,0,0.282,64.895,40605,172402646.txt,0010_evo,general,non-equational
SYN477+1.p,T,21.253,success,1.9.1pre005,0.017,1685,415275,181,13256,87040,32,32,1344,11607,56534749,0,0,0,293970,26302,0,210,233,0,176,616363,188,188,133808,36,392000,128,0,616092,1,46,0,100477,3457,3457,3460,3,3,1785,1991,156,1,2207,3460,13256,5329431,0,0,0,0.121,21.374,23903,172402652.txt,0010_evo,general,non-equational
SYN477-1.p,T,29.171,success,1.9.1pre005,0.012,2645,483886,205,15062,86982,26,26,1350,13369,110036017,0,0,0,293210,29867,0,257,375,0,118,766425,188,188,149352,26,392867,199,0,766221,188,32,0,102249,4452,4452,4452,0,0,2424,2616,154,0,2790,4452,15062,5041954,0,0,0,0.131,29.302,26150,172402650.txt,0010_evo,general,non-equational
SYN478+1.p,T,23.292,success,1.9.1pre005,0.017,1398,430947,95,14577,94846,31,31,1132,13207,74945813,0,0,0,332371,28925,0,229,211,0,80,634606,200,200,111468,29,440067,152,0,634517,1,48,0,109518,4230,4230,4233,3,3,2153,2370,170,1,2804,4233,14577,4785630,0,0,0,0.076,23.368,22983,172402656.txt,0010_evo,general,non-equational
SYN478-1.p,T,24.463,success,1.9.1pre005,0.012,2348,443077,95,15412,94391,33,33,1102,14055,72254714,0,0,0,349139,30602,0,222,342,0,70,665949,200,200,127968,29,457210,145,0,665846,200,48,0,109898,4939,4939,4939,0,0,2577,2790,170,0,3294,4939,15412,4203127,0,0,0,0.126,24.589,18597,172402654.txt,0010_evo,general,non-equational
SYN479+1.p,T,17.579,success,1.9.1pre005,0.018,313,366202,170,14882,78598,32,32,1263,13345,56956289,0,0,0,247341,29522,0,242,51,0,60,512535,200,200,73968,25,338742,172,0,512443,1,45,0,93650,4803,4803,4806,3,3,2500,2767,168,1,3133,4806,14882,4759889,0,0,0,0.080,17.659,23499,172402660.txt,0010_evo,general,non-equational
SYN479-1.p,T,18.084,success,1.9.1pre005,0.012,2502,356042,219,14932,70151,35,35,1499,13106,61250711,0,0,0,218519,29601,0,263,387,0,64,500343,200,200,74084,27,301126,188,0,500215,200,48,0,85302,4550,4550,4550,0,0,2412,2671,165,0,2923,4550,14932,5037048,0,0,0,0.070,18.154,32695,172402658.txt,0010_evo,general,non-equational
SYN480+1.p,T,51.450,success,1.9.1pre005,0.018,38205,945866,87,22024,140854,21,21,1963,19364,139861925,0,0,0,460725,43382,0,666,4310,0,74,1517357,204,204,321396,34,620483,602,0,1517252,1,30,0,162965,7994,7994,7997,3,3,4393,4606,170,1,5366,7997,22024,17009845,0,0,0,0.300,51.751,48828,172402664.txt,0010_evo,general,non-equational
SYN480-1.p,T,57.023,success,1.9.1pre005,0.012,24549,945467,88,22342,146457,21,21,2100,19697,192023219,0,0,0,481047,44167,0,517,2862,0,90,1512478,204,204,332120,36,646974,449,0,1512360,204,32,0,168887,7040,7040,7040,0,0,3849,4042,167,0,4742,7040,22342,18059037,0,0,0,0.293,57.316,44716,172402662.txt,0010_evo,general,non-equational
SYN481+1.p,T,61.479,success,1.9.1pre005,0.017,2837,1165355,189,21898,170276,31,31,1353,20231,146602610,0,0,0,572588,43530,0,266,348,0,250,1736530,200,200,244128,38,761530,186,0,1736232,1,42,0,192363,7495,7495,7498,3,3,4060,4266,170,1,5181,7498,21898,16646350,0,0,0,0.246,61.725,22285,172402668.txt,0010_evo,general,non-equational
SYN481-1.p,T,72.662,success,1.9.1pre005,0.012,959,1293777,239,23110,172260,33,33,1532,21245,174400377,0,0,0,584986,45977,0,243,107,0,302,1920919,200,200,305200,42,777275,157,0,1920527,200,44,0,195609,7683,7683,7683,0,0,4180,4396,170,0,5451,7683,23110,16392581,0,0,0,0.280,72.942,30999,172402666.txt,0010_evo,general,non-equational
SYN482+1.p,T,28.636,success,1.9.1pre005,0.018,3625,610522,139,18145,94603,35,35,1400,16419,66149740,0,0,0,330544,36014,0,277,502,0,150,861610,200,200,196172,38,441061,193,0,861411,1,46,0,112888,4179,4179,4182,3,3,2120,2331,166,1,2853,4182,18146,6133357,0,0,0,0.172,28.808,32740,172402672.txt,0010_evo,general,non-equational
SYN482-1.p,T,33.377,success,1.9.1pre005,0.012,81748,675871,111,19242,103074,20,20,1364,16965,95339832,0,0,0,371708,37591,0,894,8030,0,156,971126,200,200,207168,12,491409,856,0,970951,200,26,0,122428,4321,4321,4321,0,0,2248,2436,164,0,2866,4321,19243,7604815,0,0,0,0.182,33.560,26542,172402670.txt,0010_evo,general,non-equational
SYN483+1.p,T,12.068,success,1.9.1pre005,0.017,31409,253370,37,11541,55575,15,15,914,10079,35479233,0,0,0,175303,22539,0,543,2996,0,94,355475,196,196,70616,10,240855,512,0,355376,1,21,0,67153,4338,4338,4341,3,3,2267,2447,163,1,2776,4341,11541,2147196,0,0,0,0.069,12.137,9640,172402676.txt,0010_evo,general,non-equational
SYN483-1.p,T,21.158,success,1.9.1pre005,0.012,9833,398763,126,14741,78851,25,25,1432,12914,75828620,0,0,0,256294,29097,0,385,1090,0,178,570952,196,196,108812,12,347923,341,0,570764,196,32,0,93718,4429,4429,4429,0,0,2271,2483,166,0,2981,4429,14741,5270463,0,0,0,0.094,21.252,24817,172402674.txt,0010_evo,general,non-equational
SYN484+1.p,T,18.438,success,1.9.1pre005,0.018,5098,363602,217,13551,72485,32,32,1710,11615,60220416,0,0,0,204009,26909,0,193,778,0,68,539102,199,199,110584,38,287873,87,0,539001,1,68,0,86253,5030,5030,5033,3,3,2683,2884,161,1,3341,5033,13551,7909292,0,0,0,0.107,18.545,23050,172402680.txt,0010_evo,general,non-equational
SYN484-1.p,T,27.248,success,1.9.1pre005,0.012,8402,530908,157,16174,80242,33,33,1665,14216,85765768,0,0,0,245805,32080,0,268,1230,0,82,753155,199,199,181132,33,340057,171,0,753048,199,64,0,96573,5578,5578,5578,0,0,3000,3187,161,0,3759,5578,16174,7252163,0,0,0,0.154,27.402,34822,172402678.txt,0010_evo,general,non-equational
SYN485+1.p,T,9.291,success,1.9.1pre005,0.018,4627,208411,78,10867,45688,31,31,1138,9431,19949793,0,0,0,149724,21454,0,280,629,0,106,284865,196,196,49380,26,204386,211,0,284741,1,43,0,56633,3432,3432,3435,3,3,1696,1951,166,1,2233,3435,10867,2720827,0,0,0,0.040,9.331,21024,172402684.txt,0010_evo,general,non-equational
SYN485-1.p,T,8.880,success,1.9.1pre005,0.012,19780,178016,67,8034,42977,18,18,886,6644,26666992,0,0,0,131505,15580,0,488,2256,0,44,253512,196,196,63644,14,180965,450,0,253452,196,24,0,51078,2342,2342,2342,0,0,1113,1304,157,0,1456,2342,8034,3679059,0,0,0,0.045,8.925,15527,172402682.txt,0010_evo,general,non-equational
SYN486+1.p,T,18.491,success,1.9.1pre005,0.018,9594,365411,123,14366,72454,30,30,1215,12783,56233882,0,0,0,219953,28427,0,305,1093,0,58,548229,200,200,99684,30,304295,232,0,548108,1,43,0,86943,5730,5730,5733,3,3,3081,3315,166,1,3852,5733,14366,4045330,0,0,0,0.098,18.590,24710,172402688.txt,0010_evo,general,non-equational
SYN486-1.p,T,17.172,success,1.9.1pre005,0.012,8113,349123,177,13887,66732,26,26,951,12555,48400760,0,0,0,200831,27411,0,363,933,0,2,558654,200,200,107544,31,279270,294,0,558634,200,38,0,80796,5423,5423,5423,0,0,2921,3148,167,0,3659,5423,13887,4401832,0,0,0,0.104,17.276,23986,172402686.txt,0010_evo,general,non-equational
SYN487+1.p,T,58.598,success,1.9.1pre005,0.018,906,924757,178,25595,204420,39,39,2549,22791,212609709,0,0,0,739940,50988,0,202,118,0,774,1344782,203,203,148360,35,966478,120,0,1343955,1,47,0,230193,6116,6116,6119,3,3,3166,3458,170,1,4325,6119,25595,20119172,0,0,0,0.171,58.769,31227,172402692.txt,0010_evo,general,non-equational
SYN487-1.p,T,53.398,success,1.9.1pre005,0.012,797,802629,271,23273,178887,38,38,2348,20596,187972514,0,0,0,644802,46270,0,277,123,0,520,1178278,203,203,145828,34,843419,201,0,1177706,203,42,0,202432,5073,5073,5073,0,0,2592,2867,173,0,3423,5073,23274,13651114,0,0,0,0.167,53.565,26892,172402690.txt,0010_evo,general,non-equational
SYN488+1.p,T,37.189,success,1.9.1pre005,0.017,3565,670266,170,19593,141748,36,36,1683,17509,137292654,0,0,0,477308,38851,0,335,471,0,172,949276,204,204,158888,26,634529,268,0,949038,1,41,0,161511,6400,6400,6403,3,3,3376,3634,175,1,4552,6403,19593,13291750,0,0,0,0.139,37.328,28668,172402696.txt,0010_evo,general,non-equational
SYN488-1.p,T,38.567,success,1.9.1pre005,0.012,669,658463,245,19374,133030,47,47,1940,17152,131309265,0,0,0,474203,38563,0,185,103,0,180,965532,204,204,135492,35,621313,91,0,965255,204,59,0,152649,6253,6253,6253,0,0,3308,3559,175,0,4424,6253,19374,13941762,0,0,0,0.118,38.685,30342,172402694.txt,0010_evo,general,non-equational
SYN489+1.p,T,52.219,success,1.9.1pre005,0.018,12408,1162386,92,25640,142436,33,33,1773,23486,126145931,0,0,0,432262,50925,0,355,1491,0,106,1711262,204,204,288488,36,597334,275,0,1711130,1,44,0,168168,7731,7731,7734,3,3,4247,4502,174,1,5029,7734,25640,10345547,0,0,0,0.270,52.489,41108,172402700.txt,0010_evo,general,non-equational
SYN489-1.p,T,49.252,success,1.9.1pre005,0.012,17161,1042480,121,25424,139675,32,32,1417,23550,127281773,0,0,0,435440,50427,0,421,2029,0,142,1535874,204,204,255836,34,598086,345,0,1535696,204,42,0,165220,7646,7646,7646,0,0,4236,4472,173,0,4971,7646,25424,9074764,0,0,0,0.257,49.510,41588,172402698.txt,0010_evo,general,non-equational
SYN498+1.p,T,20.890,success,1.9.1pre005,0.018,7558,381057,68,16108,89338,17,17,1482,14184,66099662,0,0,0,313060,31807,0,409,1007,0,16,539244,204,204,89576,25,415891,359,0,539195,1,25,0,105514,4852,4852,4855,3,3,2486,2751,174,1,3485,4855,16108,2935958,0,0,0,0.086,20.976,20935,172402736.txt,0010_evo,general,non-equational
SYN498-1.p,T,18.740,success,1.9.1pre005,0.012,17701,288361,71,14049,70260,17,17,1110,12336,74514864,0,0,0,256487,27521,0,577,1937,0,80,414727,204,204,75880,17,338566,541,0,414621,204,19,0,84380,2311,2311,2311,0,0,1061,1273,168,0,1479,2311,14049,3450763,0,0,0,0.073,18.813,17744,172402734.txt,0010_evo,general,non-equational
SYN499+1.p,T,14.133,success,1.9.1pre005,0.019,2834,271665,115,12177,59021,27,27,1429,10528,41714199,0,0,0,205076,24152,0,202,447,0,154,365714,204,204,83024,36,274327,116,0,365542,1,50,0,71313,3696,3696,3699,3,3,1817,2044,169,1,2477,3699,12177,2907575,0,0,0,0.069,14.202,21930,172402740.txt,0010_evo,general,non-equational
SYN499-1.p,T,16.248,success,1.9.1pre005,0.012,3600,265288,102,11726,59022,28,28,1241,10096,64760562,0,0,0,201014,23178,0,274,488,0,138,353673,204,204,77292,31,269323,200,0,353420,204,43,0,70850,1781,1781,1781,0,0,772,990,166,0,1099,1781,11726,4711779,0,0,0,0.059,16.307,25758,172402738.txt,0010_evo,general,non-equational
SYN500+1.p,T,35.038,success,1.9.1pre005,0.019,40517,623479,37,16727,114426,14,14,1199,14862,107488531,0,0,0,356839,32792,0,662,4361,0,124,890019,200,200,221832,29,485442,616,0,889891,1,17,0,131190,5420,5420,5423,3,3,2904,3114,160,1,3513,5423,16727,8200747,0,0,0,0.193,35.231,32343,172402744.txt,0010_evo,general,non-equational
SYN500-1.p,T,33.045,success,1.9.1pre005,0.012,45612,614458,57,16927,101433,13,13,1536,14684,122331464,0,0,0,318275,33157,0,697,4975,0,96,873267,200,200,194132,27,433952,653,0,873161,200,17,0,118417,5199,5199,5199,0,0,2798,3000,160,0,3319,5199,16927,8250686,0,0,0,0.146,33.191,29101,172402742.txt,0010_evo,general,non-equational
SYN501+1.p,T,19.365,success,1.9.1pre005,0.018,2774,411245,301,15002,86385,35,35,1358,13321,57728128,0,0,0,298184,29714,0,290,390,0,106,563731,200,200,106644,30,397495,221,0,563592,1,39,0,101688,3656,3656,3659,3,3,1830,2029,167,1,2411,3659,15002,4772067,0,0,0,0.084,19.449,23654,172402748.txt,0010_evo,general,non-equational
SYN501-1.p,T,24.568,success,1.9.1pre005,0.012,3382,468166,344,15517,92428,40,40,1473,13755,74938620,0,0,0,330275,30793,0,242,538,0,130,657019,199,199,123664,41,436221,146,0,656842,199,55,0,108290,4074,4074,4074,0,0,2055,2291,168,0,2690,4074,15518,6744913,0,0,0,0.110,24.678,26184,172402746.txt,0010_evo,general,non-equational
SYN502+1.p,T,7.332,success,1.9.1pre005,0.018,52087,141177,152,9012,35456,26,26,924,7360,27348781,0,0,0,116198,17317,0,707,4754,0,210,197328,208,208,41904,13,158859,661,0,197097,1,33,0,44620,1941,1941,1944,3,3,848,1065,166,1,1209,1944,9012,3012589,0,0,0,0.034,7.366,18690,172402752.txt,0010_evo,general,non-equational
SYN502-1.p,T,11.492,success,1.9.1pre005,0.012,49038,230004,238,11181,51725,22,22,1139,9164,36902762,0,0,0,169723,21550,0,812,4917,0,268,316725,206,206,61208,18,230313,765,0,316391,206,29,0,63144,3162,3162,3162,0,0,1543,1777,172,0,2152,3162,11181,4878628,0,0,0,0.061,11.553,25910,172402750.txt,0010_evo,general,non-equational
SYN503+1.p,T,38.620,success,1.9.1pre005,0.019,42327,623497,139,17730,122385,18,18,1354,15693,93204107,0,0,0,379495,34837,0,623,4255,0,132,964338,200,200,198984,23,516784,573,0,964146,1,27,0,140254,6167,6167,6170,3,3,3348,3553,164,1,4223,6170,17730,7747787,0,0,0,0.199,38.819,29980,172402756.txt,0010_evo,general,non-equational
SYN503-1.p,T,52.801,success,1.9.1pre005,0.012,39337,771759,142,19242,127725,25,25,1361,17212,187310213,0,0,0,425603,37894,0,590,3983,0,180,1228778,200,200,232944,23,569828,540,0,1228519,200,27,0,147109,6193,6193,6193,0,0,3353,3555,164,0,4120,6193,19242,17727470,0,0,0,0.229,53.031,34480,172402754.txt,0010_evo,general,non-equational
SYN504+1.p,T,30.398,success,1.9.1pre005,0.018,32637,595634,123,17103,96612,15,15,953,15407,91671028,0,0,0,296655,33497,0,709,3658,0,174,869080,208,208,203964,21,408333,670,0,868872,1,18,0,113838,5034,5034,5037,3,3,2703,2885,169,1,3113,5037,17103,9552010,0,0,0,0.196,30.594,26338,172402760.txt,0010_evo,general,non-equational
SYN504-1.p,T,34.207,success,1.9.1pre005,0.012,132881,602917,139,17124,99515,13,13,928,14980,119528653,0,0,0,306837,33064,0,1184,13543,0,132,879571,208,208,193552,20,420958,1150,0,879407,208,14,0,116778,3700,3700,3700,0,0,1918,2105,169,0,2278,3700,17124,8340291,0,0,0,0.174,34.381,28808,172402758.txt,0010_evo,general,non-equational
SYN505+1.p,T,9.370,success,1.9.1pre005,0.018,4325,186263,74,10380,43523,19,19,983,9093,27851998,0,0,0,139206,20474,0,286,597,0,82,263786,208,208,89984,21,191657,233,0,263686,1,32,0,53977,3006,3006,3009,3,3,1532,1717,166,1,1715,3009,10380,2068397,0,0,0,0.062,9.432,14384,172402764.txt,0010_evo,general,non-equational
SYN505-1.p,T,19.869,success,1.9.1pre005,0.012,14552,344405,115,13474,64220,16,16,1009,11985,78308458,0,0,0,217020,26493,0,455,1692,0,62,485892,208,208,90592,24,292562,408,0,485805,208,23,0,77809,3019,3019,3019,0,0,1534,1720,169,0,1852,3019,13474,3470382,0,0,0,0.091,19.960,21520,172402762.txt,0010_evo,general,non-equational
